responseid,gender,age,location,set,block,consent,domain,counts,obj1,obj2,obj3,obj4,obj5,obj1_text,obj2_text,obj3_text,obj4_text,obj5_text,choice,expdur,intdur,feedback
36,1,45,1,16,595,1,16,4,3,4,5,1,,Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession and sales would be criminal offenses, without exception","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence",,4,12844,5.5667,
36,1,45,1,17,595,1,25,2,2,4,,,,3:24,3:06,,,,1,13812,5.5667,
36,1,45,1,18,595,1,30,2,2,3,,,,Insignia,Sony,,,,1,13297,5.5667,
36,1,45,1,19,595,1,9,3,3,4,5,,,Catalonia becomes an independent country,Scotland and Quebec become independent countries,Either Scotland or Quebec become independent countries,,,3,7812,5.5667,
36,1,45,1,20,595,1,17,3,2,1,3,,,"London, United Kingdom","Warsaw, Poland","Vancouver, Canada",,,2,14204,5.5667,
36,1,45,1,21,595,1,7,2,2,4,,,,Purple,Blue,,,,1,14547,5.5667,
36,1,45,1,22,595,1,24,4,5,1,4,3,,22,34,7,19,,3,8906,5.5667,
36,1,45,1,23,595,1,20,2,1,3,,,,Indonesia,Pakistan,,,,2,7015,5.5667,
36,1,45,1,24,595,1,14,4,3,1,4,5,,Where did Bill buy the car to drive?,Who did Bill buy the car to please?,Which man do you wonder when to meet?,With which pen do you wonder what to write?,,4,12078,5.5667,
36,1,45,1,25,595,1,32,2,4,5,,,,10,10,,,,1,15672,5.5667,
36,1,45,1,26,595,1,5,4,5,1,4,2,,"Mushrooms, green pepper, mozzarella, tomato sauce","Mozzarella, tomato sauce, basil","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce",,4,10516,5.5667,
36,1,45,1,27,595,1,11,4,1,4,5,3,,The Beatles,Madonna,Elton John,Michael Jackson,,2,6031,5.5667,
36,1,45,1,28,595,1,4,2,2,1,,,,Scarlett Johansson and Brad Pitt,Tom Hanks and Scarlett Johansson,,,,2,9203,5.5667,
36,1,45,1,29,595,1,13,2,4,5,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,,,,1,6834,5.5667,
36,1,45,1,30,595,1,8,2,4,5,,,,Blue and red,Blue and purple,,,,2,5657,5.5667,
36,1,45,1,31,595,1,2,2,2,1,,,,Jody Foster,Meryl Streep,,,,2,6734,5.5667,
36,1,45,1,32,595,1,23,3,4,5,3,,,55,75,70,,,3,12359,5.5667,
37,1,60,3,1,693,1,26,3,1,3,4,,,$200 credited to your bank account immediately,$255 credited to your bank account in one year,$315 credited to your bank account in two years,,,1,17875,18.8667,thank you
37,1,60,3,2,693,1,16,3,1,3,2,,,"Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence",Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",,,1,32610,18.8667,thank you
37,1,60,3,3,693,1,28,4,3,2,4,1,,"4.2/5 stars, $311 per night","3.9/5 stars, $263 per night","4.4/5 stars, $358 per night","3.6/5 stars, $215 per night",,3,25203,18.8667,thank you
37,1,60,3,4,693,1,19,2,1,3,,,,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,,,,1,22607,18.8667,thank you
37,1,60,3,5,693,1,9,3,4,1,2,,,Scotland and Quebec become independent countries,Scotland becomes an independent country,Either Catalonia or Quebec become independent countries,,,2,18469,18.8667,thank you
37,1,60,3,6,693,1,24,2,3,4,,,,19,7,,,,2,28297,18.8667,thank you
37,1,60,3,7,693,1,18,2,5,3,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,,,,1,11485,18.8667,thank you
37,1,60,3,8,693,1,7,3,4,5,3,,,Blue,Green,Pink,,,1,9782,18.8667,thank you
37,1,60,3,9,693,1,5,2,2,1,,,,"Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Mozzarella, tomato sauce, basil",,,,1,7937,18.8667,thank you
37,1,60,3,10,693,1,4,3,5,3,1,,,Tom Hanks and Angelina Jolie,Tom Hanks and Brad Pitt,Tom Hanks and Scarlett Johansson,,,3,12563,18.8667,thank you
37,1,60,3,11,693,1,21,3,1,3,2,,,Canada,China,United States of America,,,1,3656,18.8667,thank you
37,1,60,3,12,693,1,25,2,5,3,,,,2:30,3:15,,,,2,21422,18.8667,thank you
37,1,60,3,13,693,1,23,4,1,2,4,5,,60,80,55,75,,3,30672,18.8667,thank you
37,1,60,3,14,693,1,22,2,2,4,,,,$13.00,$14.00,,,,2,37156,18.8667,thank you
37,1,60,3,15,693,1,17,3,3,2,4,,,"Vancouver, Canada","London, United Kingdom","Paris, France",,,2,18734,18.8667,thank you
37,1,60,3,16,693,1,13,3,2,4,5,,,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,,,3,13214,18.8667,thank you
37,1,60,3,17,693,1,8,2,1,5,,,,Black and red,Blue and purple,,,,2,8594,18.8667,thank you
37,1,60,3,18,693,1,20,3,1,5,4,,,Indonesia,Bangladesh,Nigeria,,,1,17922,18.8667,thank you
37,1,60,3,19,693,1,3,5,5,4,3,1,2,"Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.",5,53297,18.8667,thank you
37,1,60,3,20,693,1,12,2,3,1,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,,,,1,9897,18.8667,thank you
37,1,60,3,21,693,1,27,2,3,5,,,,"4 GB data per month, $49 per month","8GB data per month, $58 per month",,,,2,19532,18.8667,thank you
37,1,60,3,22,693,1,1,3,5,4,2,,,Christian Bale,Leonardo DiCaprio,Kevin Spacey,,,2,10890,18.8667,thank you
37,1,60,3,23,693,1,2,2,2,3,,,,Jody Foster,Kathy Bates,,,,1,6281,18.8667,thank you
37,1,60,3,24,693,1,31,3,5,3,1,,,13.46,13.72,18.71,,,2,19985,18.8667,thank you
37,1,60,3,25,693,1,29,4,5,1,2,4,,2:45,1:30,3:15,1:30,,1,18546,18.8667,thank you
37,1,60,3,26,693,1,6,3,5,1,4,,,Pineapple,Mango,Grapefruit,,,2,8250,18.8667,thank you
37,1,60,3,27,693,1,14,3,5,1,3,,,With which pen do you wonder what to write?,Who did Bill buy the car to please?,Where did Bill buy the car to drive?,,,3,30110,18.8667,thank you
37,1,60,3,28,693,1,11,3,2,4,1,,,Elvis Presley,Madonna,The Beatles,,,3,10235,18.8667,thank you
37,1,60,3,29,693,1,32,2,3,5,,,,35,10,,,,1,22110,18.8667,thank you
37,1,60,3,30,693,1,15,2,4,3,,,,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,,,,2,11868,18.8667,thank you
37,1,60,3,31,693,1,10,2,3,2,,,,"Classic Hits (Rock and pop, roughly 1964-1989)","Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",,,,2,521662,18.8667,thank you
37,1,60,3,32,693,1,30,3,5,1,3,,,Toshiba,Sharp,Sony,,,2,36859,18.8667,thank you
38,2,30,10,1,840,1,28,2,1,3,,,,"3.6/5 stars, $215 per night","4.2/5 stars, $311 per night",,,,1,148079,21.5667,Such a random selection of questions!
38,2,30,10,2,840,1,23,4,4,5,3,1,,55,75,70,60,,2,33968,21.5667,Such a random selection of questions!
38,2,30,10,3,840,1,32,4,4,5,1,3,,10,10,90,35,,4,31594,21.5667,Such a random selection of questions!
38,2,30,10,4,840,1,6,3,3,4,1,,,Apple,Grapefruit,Mango,,,2,7266,21.5667,Such a random selection of questions!
38,2,30,10,5,840,1,8,2,2,4,,,,Black and purple,Blue and red,,,,2,9797,21.5667,Such a random selection of questions!
38,2,30,10,6,840,1,19,2,2,3,,,,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,,,,1,8422,21.5667,Such a random selection of questions!
38,2,30,10,7,840,1,12,3,4,2,5,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/2.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,,,3,8312,21.5667,Such a random selection of questions!
38,2,30,10,8,840,1,27,5,1,4,5,2,3,"1GB data per month, $35 per month","6GB data per month, $54 per month","8GB data per month, $58 per month","2GB data per month, $45 per month","4 GB data per month, $49 per month",4,157753,21.5667,Such a random selection of questions!
38,2,30,10,9,840,1,7,3,4,3,1,,,Blue,Pink,Red,,,3,5532,21.5667,Such a random selection of questions!
38,2,30,10,10,840,1,5,2,4,1,,,,"Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Mozzarella, tomato sauce, basil",,,,2,6109,21.5667,Such a random selection of questions!
38,2,30,10,11,840,1,3,3,3,4,2,,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,"Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.",,,3,21406,21.5667,Such a random selection of questions!
38,2,30,10,12,840,1,18,4,4,2,5,3,,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,,4,12875,21.5667,Such a random selection of questions!
38,2,30,10,13,840,1,13,2,3,4,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,,,,2,6797,21.5667,Such a random selection of questions!
38,2,30,10,14,840,1,14,3,1,5,4,,,Who did Bill buy the car to please?,With which pen do you wonder what to write?,Which man do you wonder when to meet?,,,2,20719,21.5667,Such a random selection of questions!
38,2,30,10,15,840,1,30,2,1,3,,,,Sharp,Sony,,,,1,19422,21.5667,Such a random selection of questions!
38,2,30,10,16,840,1,22,5,4,3,5,1,2,$14.00,$15.00,$15.00,$9.00,$13.00,5,44823,21.5667,Such a random selection of questions!
38,2,30,10,17,840,1,26,3,3,5,1,,,$255 credited to your bank account in one year,$465 credited to your bank account in four years,$200 credited to your bank account immediately,,,3,33109,21.5667,Such a random selection of questions!
38,2,30,10,18,840,1,17,4,1,4,3,2,,"Warsaw, Poland","Paris, France","Vancouver, Canada","London, United Kingdom",,1,421753,21.5667,Such a random selection of questions!
38,2,30,10,19,840,1,15,4,3,5,2,4,,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,,1,13957,21.5667,Such a random selection of questions!
38,2,30,10,20,840,1,4,2,1,3,,,,Tom Hanks and Scarlett Johansson,Tom Hanks and Brad Pitt,,,,2,6190,21.5667,Such a random selection of questions!
38,2,30,10,21,840,1,11,3,2,1,5,,,Elvis Presley,The Beatles,Elton John,,,3,7971,21.5667,Such a random selection of questions!
38,2,30,10,22,840,1,16,3,3,4,2,,,Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",,,3,51980,21.5667,Such a random selection of questions!
38,2,30,10,23,840,1,2,3,5,4,3,,,Julianne Moore,Amy Adams,Kathy Bates,,,1,8251,21.5667,Such a random selection of questions!
38,2,30,10,24,840,1,9,3,3,1,5,,,Catalonia becomes an independent country,Scotland becomes an independent country,Either Scotland or Quebec become independent countries,,,2,9563,21.5667,Such a random selection of questions!
38,2,30,10,25,840,1,21,2,5,4,,,,Australia,Brazil,,,,2,30457,21.5667,Such a random selection of questions!
38,2,30,10,26,840,1,20,5,5,1,3,2,4,Bangladesh,Indonesia,Pakistan,Brazil,Nigeria,2,41598,21.5667,Such a random selection of questions!
38,2,30,10,27,840,1,25,3,2,1,4,,,3:24,4:00,3:06,,,2,37277,21.5667,Such a random selection of questions!
38,2,30,10,28,840,1,29,2,5,3,,,,2:45,2:15,,,,2,33250,21.5667,Such a random selection of questions!
38,2,30,10,29,840,1,31,2,3,2,,,,13.72,9.99,,,,1,12500,21.5667,Such a random selection of questions!
38,2,30,10,30,840,1,24,2,4,5,,,,7,22,,,,2,10547,21.5667,Such a random selection of questions!
38,2,30,10,31,840,1,1,2,1,4,,,,Tom Hanks,Leonardo DiCaprio,,,,1,4562,21.5667,Such a random selection of questions!
38,2,30,10,32,840,1,10,2,5,3,,,,"Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)","Classic Hits (Rock and pop, roughly 1964-1989)",,,,2,13344,21.5667,Such a random selection of questions!
39,2,64,8,1,679,1,12,4,1,3,5,4,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,,4,11282,7.4667,
39,2,64,8,2,679,1,17,2,5,2,,,,"Seattle, United States","London, United Kingdom",,,,1,34593,7.4667,
39,2,64,8,3,679,1,7,2,3,5,,,,Pink,Green,,,,1,4625,7.4667,
39,2,64,8,4,679,1,23,2,3,5,,,,70,75,,,,2,20719,7.4667,
39,2,64,8,5,679,1,25,2,5,4,,,,2:30,3:06,,,,2,21782,7.4667,
39,2,64,8,6,679,1,3,3,5,4,3,,,"Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",,,3,14078,7.4667,
39,2,64,8,7,679,1,9,4,2,1,3,4,,Either Catalonia or Quebec become independent countries,Scotland becomes an independent country,Catalonia becomes an independent country,Scotland and Quebec become independent countries,,2,18484,7.4667,
39,2,64,8,8,679,1,10,3,5,4,2,,,"Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)",Country Music,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",,,1,10859,7.4667,
39,2,64,8,9,679,1,6,2,1,3,,,,Mango,Apple,,,,2,4859,7.4667,
39,2,64,8,10,679,1,29,4,2,5,3,4,,3:15,2:45,2:15,1:30,,1,15266,7.4667,
39,2,64,8,11,679,1,32,3,4,3,5,,,10,35,10,,,1,32812,7.4667,
39,2,64,8,12,679,1,28,2,5,2,,,,"4.8/5 stars, $406 per night","3.9/5 stars, $263 per night",,,,2,9032,7.4667,
39,2,64,8,13,679,1,27,2,2,4,,,,"2GB data per month, $45 per month","6GB data per month, $54 per month",,,,1,6203,7.4667,
39,2,64,8,14,679,1,20,5,4,2,5,1,3,Nigeria,Brazil,Bangladesh,Indonesia,Pakistan,5,11766,7.4667,
39,2,64,8,15,679,1,8,3,3,2,1,,,Black and blue,Black and purple,Black and red,,,3,9656,7.4667,
39,2,64,8,16,679,1,24,3,2,5,1,,,22,22,34,,,1,10000,7.4667,
39,2,64,8,17,679,1,15,2,2,4,,,,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,,,,1,7594,7.4667,
39,2,64,8,18,679,1,16,2,5,2,,,,"Possession and sales would be criminal offenses, without exception","Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",,,,2,14625,7.4667,
39,2,64,8,19,679,1,13,2,5,4,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,,,,2,5810,7.4667,
39,2,64,8,20,679,1,31,4,2,5,4,3,,9.99,13.46,12.35,13.72,,1,12219,7.4667,
39,2,64,8,21,679,1,1,2,4,1,,,,Leonardo DiCaprio,Tom Hanks,,,,2,6203,7.4667,
39,2,64,8,22,679,1,26,2,5,3,,,,$465 credited to your bank account in four years,$255 credited to your bank account in one year,,,,2,7282,7.4667,
39,2,64,8,23,679,1,2,4,3,5,2,4,,Kathy Bates,Julianne Moore,Jody Foster,Amy Adams,,1,8296,7.4667,
39,2,64,8,24,679,1,5,3,2,4,1,,,"Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Mozzarella, tomato sauce, basil",,,1,14907,7.4667,
39,2,64,8,25,679,1,30,3,1,5,2,,,Sharp,Toshiba,Insignia,,,2,18031,7.4667,
39,2,64,8,26,679,1,22,3,5,1,3,,,$15.00,$9.00,$15.00,,,2,15625,7.4667,
39,2,64,8,27,679,1,18,2,4,5,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,,,,1,9186,7.4667,
39,2,64,8,28,679,1,21,3,3,4,5,,,China,Brazil,Australia,,,3,13125,7.4667,
39,2,64,8,29,679,1,11,3,5,3,4,,,Elton John,Michael Jackson,Madonna,,,1,4609,7.4667,
39,2,64,8,30,679,1,4,3,3,2,4,,,Tom Hanks and Brad Pitt,Scarlett Johansson and Brad Pitt,Scarlett Johansson and Angelina Jolie,,,1,8938,7.4667,
39,2,64,8,31,679,1,14,3,1,4,2,,,Who did Bill buy the car to please?,Which man do you wonder when to meet?,This is a book which reading would be fun.,,,3,34016,7.4667,
39,2,64,8,32,679,1,19,2,2,5,,,,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,,,,1,8610,7.4667,
40,1,57,10,1,399,1,27,3,3,4,1,,,"4 GB data per month, $49 per month","6GB data per month, $54 per month","1GB data per month, $35 per month",,,2,39953,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,2,399,1,3,4,5,3,1,4,,"Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.","The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,,4,28234,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,3,399,1,15,2,4,2,,,,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,,,,1,13750,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,4,399,1,29,2,2,4,,,,3:15,1:30,,,,1,47953,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,5,399,1,13,2,2,5,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,,,,2,18911,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,6,399,1,20,2,4,2,,,,Nigeria,Brazil,,,,2,11016,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,7,399,1,6,2,1,4,,,,Mango,Grapefruit,,,,1,32734,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,8,399,1,7,2,1,2,,,,Red,Purple,,,,2,8485,17.2833,"Thank you for this enjoyable, and different, survey experience."
40,1,57,10,9,399,1,30,5,5,1,4,2,3,Toshiba,Sharp,Samsung,Insignia,Sony,1,65312,17.2833,"Thank you for this enjoyable, and different, survey experience."
