responseid,set,block,consent,domain,counts,obj1,obj2,obj3,obj4,obj5,obj1_text,obj2_text,obj3_text,obj4_text,obj5_text,choice,expdur,intdur,feedback
102,30,762,1,25,3,4,3,1,,,3:06,3:15,4:00,,,3,19718,11.2833,
102,31,762,1,4,2,2,5,,,,Scarlett Johansson and Brad Pitt,Tom Hanks and Angelina Jolie,,,,1,9625,11.2833,
102,32,762,1,2,4,1,2,4,5,,Meryl Streep,Jody Foster,Amy Adams,Julianne Moore,,3,10141,11.2833,
103,1,842,1,32,2,5,1,,,,10,90,,,,2,49282,9.8667,
103,2,842,1,20,3,2,5,4,,,Brazil,Bangladesh,Nigeria,,,2,7125,9.8667,
103,3,842,1,19,3,4,5,1,,,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,,,2,7828,9.8667,
103,4,842,1,24,2,3,1,,,,19,34,,,,2,26062,9.8667,
103,5,842,1,9,2,2,3,,,,Either Catalonia or Quebec become independent countries,Catalonia becomes an independent country,,,,2,11078,9.8667,
103,6,842,1,8,3,1,3,4,,,Black and red,Black and blue,Blue and red,,,1,8797,9.8667,
103,7,842,1,25,3,1,5,4,,,4:00,2:30,3:06,,,1,28391,9.8667,
103,8,842,1,31,2,5,1,,,,13.46,18.71,,,,1,17141,9.8667,
103,9,842,1,1,2,5,1,,,,Christian Bale,Tom Hanks,,,,2,7312,9.8667,
103,10,842,1,22,4,2,1,4,3,,$13.00,$9.00,$14.00,$15.00,,2,19125,9.8667,
103,11,842,1,16,3,2,3,4,,,"Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, with a small number of medical exceptions",,,1,64782,9.8667,
103,12,842,1,2,2,3,5,,,,Kathy Bates,Julianne Moore,,,,1,7297,9.8667,
103,13,842,1,14,2,3,5,,,,Where did Bill buy the car to drive?,With which pen do you wonder what to write?,,,,1,16406,9.8667,
103,14,842,1,4,3,4,3,2,,,Scarlett Johansson and Angelina Jolie,Tom Hanks and Brad Pitt,Scarlett Johansson and Brad Pitt,,,2,12984,9.8667,
103,15,842,1,17,3,4,1,2,,,"Paris, France","Warsaw, Poland","London, United Kingdom",,,2,8359,9.8667,
103,16,842,1,12,4,4,3,1,5,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,,2,9610,9.8667,
103,17,842,1,10,2,1,2,,,,News,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",,,,2,18672,9.8667,
103,18,842,1,29,2,1,4,,,,1:30,1:30,,,,1,20282,9.8667,
103,19,842,1,15,2,4,3,,,,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,,,,1,20722,9.8667,
103,20,842,1,30,2,5,2,,,,Toshiba,Insignia,,,,1,28031,9.8667,
103,21,842,1,18,2,2,5,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,,,,1,10669,9.8667,
103,22,842,1,13,2,2,5,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,,,,1,6311,9.8667,
103,23,842,1,7,5,5,2,4,1,3,Green,Purple,Blue,Red,Pink,1,6469,9.8667,
103,24,842,1,11,4,2,5,3,4,,Elvis Presley,Elton John,Michael Jackson,Madonna,,2,8266,9.8667,
103,25,842,1,23,4,3,5,4,1,,70,75,55,60,,1,37141,9.8667,
103,26,842,1,6,3,1,4,2,,,Mango,Grapefruit,Orange,,,2,5296,9.8667,
103,27,842,1,26,3,1,3,2,,,$200 credited to your bank account immediately,$255 credited to your bank account in one year,$245 credited to your bank account in six months,,,1,11969,9.8667,
103,28,842,1,28,3,2,4,5,,,"3.9/5 stars, $263 per night","4.4/5 stars, $358 per night","4.8/5 stars, $406 per night",,,1,14750,9.8667,
103,29,842,1,5,3,2,5,1,,,"Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Mushrooms, green pepper, mozzarella, tomato sauce","Mozzarella, tomato sauce, basil",,,1,19406,9.8667,
103,30,842,1,27,4,3,5,1,2,,"4 GB data per month, $49 per month","8GB data per month, $58 per month","1GB data per month, $35 per month","2GB data per month, $45 per month",,4,20516,9.8667,
103,31,842,1,3,2,1,5,,,,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",,,,1,21438,9.8667,
103,32,842,1,21,2,1,4,,,,Canada,Brazil,,,,1,7281,9.8667,
104,1,876,1,31,3,4,5,1,,,12.35,13.46,18.71,,,1,15250,9.5833,
104,2,876,1,24,3,2,5,4,,,22,22,7,,,3,5079,9.5833,
104,3,876,1,21,3,1,5,2,,,Canada,Australia,United States of America,,,1,2687,9.5833,
104,4,876,1,27,3,4,2,3,,,"6GB data per month, $54 per month","2GB data per month, $45 per month","4 GB data per month, $49 per month",,,2,5813,9.5833,
104,5,876,1,23,2,5,4,,,,75,55,,,,1,5109,9.5833,
104,6,876,1,15,4,1,4,2,5,,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,,4,8437,9.5833,
104,7,876,1,8,2,1,4,,,,Black and red,Blue and red,,,,1,7141,9.5833,
104,8,876,1,4,3,4,1,5,,,Scarlett Johansson and Angelina Jolie,Tom Hanks and Scarlett Johansson,Tom Hanks and Angelina Jolie,,,2,6391,9.5833,
104,9,876,1,7,2,2,1,,,,Purple,Red,,,,2,3875,9.5833,
104,10,876,1,30,3,4,3,2,,,Samsung,Sony,Insignia,,,2,3531,9.5833,
104,11,876,1,32,5,5,4,2,3,1,10,10,35,35,90,2,44073,9.5833,
104,12,876,1,5,3,5,2,1,,,"Mushrooms, green pepper, mozzarella, tomato sauce","Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Mozzarella, tomato sauce, basil",,,2,2953,9.5833,
104,13,876,1,29,2,3,4,,,,2:15,1:30,,,,1,2938,9.5833,
104,14,876,1,11,4,4,5,1,3,,Madonna,Elton John,The Beatles,Michael Jackson,,4,5281,9.5833,
104,15,876,1,10,2,2,4,,,,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",Country Music,,,,2,2875,9.5833,
104,16,876,1,6,3,5,2,4,,,Pineapple,Orange,Grapefruit,,,2,3266,9.5833,
104,17,876,1,3,3,5,2,1,,,"Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.","Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",,,3,176152,9.5833,
104,18,876,1,9,2,4,5,,,,Scotland and Quebec become independent countries,Either Scotland or Quebec become independent countries,,,,2,2797,9.5833,
104,19,876,1,18,3,2,3,1,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,,,3,11473,9.5833,
104,20,876,1,20,4,2,5,3,4,,Brazil,Bangladesh,Pakistan,Nigeria,,1,183216,9.5833,
104,21,876,1,28,3,5,2,3,,,"4.8/5 stars, $406 per night","3.9/5 stars, $263 per night","4.2/5 stars, $311 per night",,,2,7062,9.5833,
104,22,876,1,17,4,3,4,2,1,,"Vancouver, Canada","Paris, France","London, United Kingdom","Warsaw, Poland",,4,10016,9.5833,
104,23,876,1,14,3,4,2,1,,,Which man do you wonder when to meet?,This is a book which reading would be fun.,Who did Bill buy the car to please?,,,2,5437,9.5833,
104,24,876,1,12,3,1,4,3,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,,,1,7125,9.5833,
104,25,876,1,19,3,2,5,1,,,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,,,2,6516,9.5833,
104,26,876,1,25,4,4,2,3,1,,3:06,3:24,3:15,4:00,,3,5296,9.5833,
104,27,876,1,22,4,1,2,5,3,,$9.00,$13.00,$15.00,$15.00,,1,3610,9.5833,
104,28,876,1,1,2,1,5,,,,Tom Hanks,Christian Bale,,,,1,5469,9.5833,
104,29,876,1,13,4,4,3,5,2,,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,,3,10977,9.5833,
104,30,876,1,16,5,4,3,2,1,5,"Possession and sales would be criminal offenses, with a small number of medical exceptions",Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence","Possession and sales would be criminal offenses, without exception",2,3078,9.5833,
104,31,876,1,2,2,2,4,,,,Jody Foster,Amy Adams,,,,1,2812,9.5833,
104,32,876,1,26,4,4,1,2,3,,$315 credited to your bank account in two years,$200 credited to your bank account immediately,$245 credited to your bank account in six months,$255 credited to your bank account in one year,,2,3813,9.5833,
105,1,437,1,27,4,2,5,1,4,,"2GB data per month, $45 per month","8GB data per month, $58 per month","1GB data per month, $35 per month","6GB data per month, $54 per month",,3,21968,11.0667,
105,2,437,1,3,4,4,5,1,2,,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,"Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.",,4,44469,11.0667,
105,3,437,1,20,2,1,2,,,,Indonesia,Brazil,,,,2,8688,11.0667,
105,4,437,1,5,2,1,3,,,,"Mozzarella, tomato sauce, basil","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce",,,,2,12609,11.0667,
105,5,437,1,4,2,2,5,,,,Scarlett Johansson and Brad Pitt,Tom Hanks and Angelina Jolie,,,,1,12031,11.0667,
105,6,437,1,31,2,1,5,,,,18.71,13.46,,,,2,20704,11.0667,
105,7,437,1,30,2,2,4,,,,Insignia,Samsung,,,,2,19781,11.0667,
105,8,437,1,16,3,2,1,3,,,"Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence",Possession would be illegal but not criminal; all sales would be a criminal offense,,,2,25969,11.0667,
105,9,437,1,24,2,5,4,,,,22,7,,,,2,12735,11.0667,
105,10,437,1,10,3,2,3,1,,,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)","Classic Hits (Rock and pop, roughly 1964-1989)",News,,,2,23156,11.0667,
105,11,437,1,13,2,5,1,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,,,,2,22136,11.0667,
105,12,437,1,11,2,3,1,,,,Michael Jackson,The Beatles,,,,2,6312,11.0667,
105,13,437,1,26,2,1,3,,,,$200 credited to your bank account immediately,$255 credited to your bank account in one year,,,,2,11407,11.0667,
105,14,437,1,12,2,1,5,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,,,,1,7348,11.0667,
105,15,437,1,8,4,5,3,1,4,,Blue and purple,Black and blue,Black and red,Blue and red,,1,17406,11.0667,
105,16,437,1,2,4,5,4,1,2,,Julianne Moore,Amy Adams,Meryl Streep,Jody Foster,,4,13032,11.0667,
105,17,437,1,23,2,4,1,,,,55,60,,,,1,38469,11.0667,
105,18,437,1,29,2,5,2,,,,2:45,3:15,,,,1,27000,11.0667,
105,19,437,1,9,3,1,3,5,,,Scotland becomes an independent country,Catalonia becomes an independent country,Either Scotland or Quebec become independent countries,,,1,15469,11.0667,
105,20,437,1,6,3,2,5,3,,,Orange,Pineapple,Apple,,,3,6281,11.0667,
105,21,437,1,32,2,4,1,,,,10,90,,,,1,29437,11.0667,
105,22,437,1,18,2,3,5,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,,,,2,22913,11.0667,
105,23,437,1,7,2,3,5,,,,Pink,Green,,,,2,5906,11.0667,
105,24,437,1,1,3,5,1,4,,,Christian Bale,Tom Hanks,Leonardo DiCaprio,,,2,8734,11.0667,
105,25,437,1,17,2,2,5,,,,"London, United Kingdom","Seattle, United States",,,,1,12157,11.0667,
105,26,437,1,14,2,3,1,,,,Where did Bill buy the car to drive?,Who did Bill buy the car to please?,,,,2,23328,11.0667,
105,27,437,1,19,3,2,5,1,,,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,,,2,33286,11.0667,
105,28,437,1,15,4,5,1,2,3,,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,,3,19995,11.0667,
105,29,437,1,25,3,1,2,3,,,4:00,3:24,3:15,,,2,36453,11.0667,
105,30,437,1,28,2,1,5,,,,"3.6/5 stars, $215 per night","4.8/5 stars, $406 per night",,,,2,22000,11.0667,
105,31,437,1,21,2,5,2,,,,Australia,United States of America,,,,2,10860,11.0667,
105,32,437,1,22,3,4,5,2,,,$14.00,$15.00,$13.00,,,3,24875,11.0667,
106,1,254,1,12,2,3,5,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,,,,1,6578,5.6333,
106,2,254,1,27,2,1,5,,,,"1GB data per month, $35 per month","8GB data per month, $58 per month",,,,2,7297,5.6333,
106,3,254,1,23,3,5,3,1,,,75,70,60,,,2,19609,5.6333,
106,4,254,1,19,3,5,3,4,,,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,,,1,8407,5.6333,
106,5,254,1,2,2,3,1,,,,Kathy Bates,Meryl Streep,,,,1,5109,5.6333,
106,6,254,1,3,2,1,3,,,,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",,,,1,14531,5.6333,
106,7,254,1,1,2,3,2,,,,Morgan Freeman,Kevin Spacey,,,,2,5578,5.6333,
106,8,254,1,5,3,2,3,4,,,"Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper",,,3,14937,5.6333,
106,9,254,1,6,3,3,1,2,,,Apple,Mango,Orange,,,2,4125,5.6333,
106,10,254,1,8,4,5,3,2,4,,Blue and purple,Black and blue,Black and purple,Blue and red,,1,6890,5.6333,
106,11,254,1,17,2,4,3,,,,"Paris, France","Vancouver, Canada",,,,2,3969,5.6333,
106,12,254,1,29,5,2,4,3,5,1,3:15,1:30,2:15,2:45,1:30,1,13828,5.6333,
106,13,254,1,13,2,5,1,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,,,,2,4703,5.6333,
106,14,254,1,4,3,5,1,3,,,Tom Hanks and Angelina Jolie,Tom Hanks and Scarlett Johansson,Tom Hanks and Brad Pitt,,,3,9204,5.6333,
106,15,254,1,28,3,5,2,1,,,"4.8/5 stars, $406 per night","3.9/5 stars, $263 per night","3.6/5 stars, $215 per night",,,2,9906,5.6333,
106,16,254,1,16,2,3,1,,,,Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence",,,,2,13312,5.6333,
106,17,254,1,20,3,4,5,3,,,Nigeria,Bangladesh,Pakistan,,,3,6032,5.6333,
106,18,254,1,10,3,1,5,3,,,News,"Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)","Classic Hits (Rock and pop, roughly 1964-1989)",,,3,16859,5.6333,
106,19,254,1,11,4,4,5,3,2,,Madonna,Elton John,Michael Jackson,Elvis Presley,,4,6047,5.6333,
106,20,254,1,7,3,4,5,2,,,Blue,Green,Purple,,,2,3828,5.6333,
106,21,254,1,21,2,5,4,,,,Australia,Brazil,,,,1,5922,5.6333,
106,22,254,1,15,4,2,4,3,1,,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,,3,12719,5.6333,
